Product,ID,Comments,Feature_Request_Enhancement,NA,Other_Issue_Negative_Feedback,Positive_Feedback,Process_Issue,Support_Issue,Technical_Performance_Issue,Usability_Issue
ServiceInsight7,kk_ClientAddress_160,SI could be more user-friendly in part of asset database changes - bulk modifications etc,0,0,0,0,0,0,0,1
ServiceInsight7,KK_162,My clients have been sending their requests to the iopropertyservices@cbre.com email address in order to get a work order number.  I understand it takes 24 hours but lately it has been taking a couple days for a simple access card request.  Can you make the emails that clients/tenants use to sent requests consistent?  A lot of clients/tenants still use the phone number and email for work order requests instead of the PSL website and are not willing to use the website because they've been using phone number and email method for 15+ years,1,0,0,0,0,0,1,0
ServiceInsight7,jw_ClientAddress_300,Entering a ticket thru the call entry with a timer feels very controlling and old fashioned.,1,0,0,0,0,0,0,1
ServiceInsight7,jo_219,"Invoice submission into Service Insight is an issue for some vendors due to employee change over, getting access to the system for a new employee at the vendor.  If we had access at times we could help the vendor while they wait for the access to the system.  The last system Corrigo we did have access and it helped with keeping invoices being processed more efficient especially when the vendor emails you the invoice copy asking for help., Just a thought",1,0,0,0,0,0,0,0
ServiceInsight7,JG_112,"The portal is not adapted to recurring tasks. We should be able to create recurring tasks by determining their recurrence, which would save time spent creating and closing weekly requests.",1,0,0,0,0,0,0,0
ServiceInsight7,JP_232,After 8 AM Central Time service insight is slow to load. Having to wait for new screen to load can be frustrating at times. ,0,0,0,0,0,0,1,0
ServiceInsight7,jc_ClientAddress_43,"The tools is not friendly user.  It has archaic graphics, complicated search tool,  hard to find what we need.  Many times my team and I want to update a WO and we end asking for help in our organization because the tool does not provide the right access we need.    We are not allowed to integrate new PM schedules and always depend on others, but the response time is always more than a month.  Our productivity has depleted with this tool and the client prefer not to use it, since they never can't allocate their WO in the right field.",0,0,0,0,0,0,1,1
ServiceInsight7,jo_ClientAddress_220,"For the majority of users SI7 is too clunky. For a system that is supposed to be widely used by site population, training should not be required.   There are too many drop downs menus (maintenance category) that ultimately mean little to the end user. For the most part, almost all of the requests at my sites go to the same people, so why do all of the selecting?  At my sites you select address and then the next selection is something like all rooms. Why have the category?  Thanks for reviewing my feedback.",0,0,0,0,0,1,0,1
ServiceInsight7,JM_198,The only issue I have consistently is with login to the mobile app.  I usually have to try multiple times to login successfully. ,0,0,0,0,0,0,1,0
ServiceInsight7,jb_23,"wish we had some of the tools that were taken away given back, such as reopening a wo. we shouldn't be wasting time bothering our manager",1,0,0,0,1,0,0,0
ServiceInsight7,jh_ClientAddress_123,Sometimes the available options in the pull down menus don't line up well with the actual issue.  I'm not aware of a good way to filter requests only by my buildings.  The dashboard and the service history report show me every work order in the company.,0,0,0,0,0,0,1,1
ServiceInsight7,JRCornejo_250,make more user friendly,0,0,0,0,0,0,0,1
ServiceInsight7,ja_ClientAddress_10,Need to be adjusted per site and units or equipment's. A lots of procedures are not applied for the equipment's. Others are too poor.  Site Supervisors need privilege's to delete or add inspections. I think is the best way.,1,0,0,0,1,0,0,0
ServiceInsight7,JA_4,"The tool is not practical, it is very inflexible and does not allow full visualization of work orders. Where information can be consulted, maybe I don't know to use it and exploit its potential.",1,0,0,0,0,0,0,0
ServiceInsight7,jp_ClientAddress_228,As a new manager here at Cisco I am not up to date yet on all the processes used so I will need more time to make a sound judgement,0,0,0,0,1,1,0,0
ServiceInsight7,jm_ClientAddress_191,It shouldn't take 22 steps to create a work order.,0,0,0,0,0,0,0,1
ServiceInsight7,JM_ClientAddress_190,"Service Insights is a necessary tool to use for properly doing my job. I do however find that there are a number of glitches that occur that can make things difficult. But overall, it is a helpful tool.",0,0,0,0,0,0,1,0
ServiceInsight7,JY_319,"Allow users to input future time entries for vacation or in the alternative, allow managers to post technicians time rather than request hourly employees to do so whilst on to. it’s more about being required to have our time current when we (hourly) are on vacation. I put my time in si7 for last week on Saturday and I did not post the time it took to do it. If I could put my time in prior to my scheduled vacation, I would not have to do this administrative task when I am on vacation.",1,0,0,0,0,0,0,0
ServiceInsight7,jc_ClientAddress_51,Over a week to reset a password. Very Upsetting and disappointing with SUPPORT I getting. The same support I got when your system went drop for over a month earlier this year. ,0,0,0,0,0,0,1,0
ServiceInsight7,jkj_ClientAddress_143,"Seems like the program hasn't been updated since the 90's, it looks very old and not user-friendly",0,0,0,0,0,0,0,1
ServiceInsight7,JH_125,"Sometimes when I sue the Chinese vision, The  WO completed time will in the future time.Not the input time.   And I want to create the PO from si7, if I use the Chinese description , sometimes will no PO create  in Mybuy.",0,0,0,0,0,0,1,0
ServiceInsight7,jl_175,"UI overhaul focus on lessening the amount of ""Clicks"" required to achieve an outcome.",0,0,0,0,0,0,0,1
ServiceInsight7,ju_289,"Find a way to simplify the usage for the client. There are too many selections to choose from and therefor too many mistakes that can be made. If the client does not use it every day, it takes too long to find the correct selection/enter a work order which results in them reverting to sending us a mail and CBRE having to enter all the WO's. ",1,0,0,0,1,0,0,0
ServiceInsight7,JR_ClientAddress_247,the options within the portal don't align with some of the requests needed here on site. i have to select drop downs that don't apply and then provide specific directions within the comments section. ,0,0,0,0,1,0,0,1
ServiceInsight7,Jw_ClientAddress_302,It's very slow to create WO's and navigate SI,0,0,0,0,0,0,1,1
ServiceInsight7,JM_202,Make it load faster,0,0,0,0,0,0,1,0
ServiceInsight7,jr_ClientAddress_249,The system is less intuitive than other WO systems I have used in the past.,0,0,0,0,0,0,0,1
ServiceInsight7,jr_242,The system is not very intuitive. ,0,0,0,0,0,0,0,1
ServiceInsight7,JP_227,SI7 is difficult to navigate thru it does not use standard wildcard nor was it developed with the end user in mind the training provided is subpar at best and LOGCHECK is better!,0,0,0,0,0,1,1,1
ServiceInsight7,JP_224,Service insight still has mobile issues. The only resolve is to restart my phone almost once a day,0,0,0,0,0,0,1,0
ServiceInsight7,jf_93,Customized reporting and or dashboard module,1,0,0,0,0,0,0,0
ServiceInsight7,jb_ClientAddress_18,Cannot reassign to contractors with the mobile app. This would be very helpful,1,0,0,0,1,0,0,0
ServiceInsight7,JJ_136,"Serviceinsight provides really good service. However, sometimes the Si7 takes a long time to load on Job Steps.  And it won't be able to type on the next service list box until the last one has been autosaved. ( For the PM work order that I have, it has 80+ list inspection items, it will take a while) if the job step can provide the customer with a manual save/autosave option or upload faster, that will be wonderful.  Thanks",0,0,0,0,0,0,1,1
ServiceInsight7,JH_128,On the top of every page. If there could be a field in which you can type in a workorder number for quick search access. Sometimes im on the phone and have to type in the workorder number the client is telling me. Be say I have just done a site history search - now I have to find the drop down to get to workorder history and then type in the workorder number instead of just being able to search the workorder number from my original page. The home page/ opening page should also have this feature so I can dive into workorders as soon as i log in. ,1,0,0,0,0,0,0,1
ServiceInsight7,jw_ClientAddress_307,"More focused needs to be placed on actually paying the vendors on time, and maybe shifting from the 90 day payment terms to a shorter timeframe. The payment process alone has been hurting our relationships with vendors. ",0,0,0,0,1,0,0,0
ServiceInsight7,IMG_197,I think I need some training sessions. It's good to have a plan to introduce SI and improve its use.,0,0,0,0,0,1,0,0
ServiceInsight7,ic_ClientAddress_53,"I use it as I have to, not because I want to.",0,1,0,0,0,0,0,0
ServiceInsight7,hc_50,There are certain functions with the system that I wish were a little easier. ,0,0,0,0,0,0,0,1
