Product Name,Anonymous ID,User Comments,Feature Request/Enhancement,n/a,Other Issue/ Negative Feedback,Positive Feedback,Process Issues,Support Issue,Technical & Performance Issues,Usability Issue
PJM,1675,- too many manual data entry fields - field titles do not always match the content - field titles may be different on other various reporting tools - too many work arounds - difficult to manage transaction projects in a capital planning tool - does not always synch properly to other systems - two separate databases called 'all projects',0,0,0,0,0,0,1,1
PJM,1451,"The tool is not working correct according the feedback form our PjM managers. Suppklier/vendort lists are not correct, Data of new locations are not visible in the system.",0,0,0,0,0,0,1,1
SI LOCAL,1957,"Creating reactive WO is a hassle. The COMPLETION TARGET time is always before RESPONSE TARGET time with limited option to change it even when you change PRIORITY to , say P4.",0,0,0,0,0,0,1,1
SI LOCAL,1796,"SI as a tool is useful to record job details, issues, specific details, photos etc. However, we have difficulties with SI Tech syncing & closing prematurely. Site specific drop down menus contents are useful but too many contents, so having typing fields are vital to pin-point specific detail. Phones with SI Tech are not as good as tablet size devices.",0,0,0,0,0,0,1,1
PJM,2434,"There is too much restriction in place. If I want to move things along quickly for any purpose, I should be able to leave some cells blank or have some autofill function, if it's for existing FM accounts etc. The time it takes often outweighs the function we are trying to achieve. ",0,0,0,0,0,0,1,1
ServiceInsight7,3060,"Better to talk to a CBRE-person when I need something. Adding things in a portal only bring more questions, less efficiency, and things go more wrong.",0,0,0,0,0,0,1,1
ServiceInsight7,4128,"It is extremely hard to use, it is slow, crashes all the time. ",0,0,0,0,0,0,1,1
SI LOCAL,1263,The system has to many layers dispatch board rarely works correctly ,0,0,0,0,0,0,1,1
SI LOCAL,3045,"It could be much easier to use. Links and steps could be smoother, quicker and system can be very clunckie.",0,0,0,0,0,0,1,1
SI LOCAL,2857,"Service Insight on my phone is my preferred approach to the service, but there are so many glitches with dropdown choices.  The information for areas etc, needs to be cleansed as the names of the areas are not relevant or easily recognised by SI users.  ",0,0,0,0,0,0,1,1
SI LOCAL,640,- the job listed for me to pick from are not quite specific to cite. - jobs raised need to to be assigned to a decent priority mostly be cause the people raising these job don't know the correct priory to choose so the go by the software default. as well as a bunch of technical issues discussed by my collogues.,0,0,0,0,0,0,1,1
ServiceInsight7,2883, The mobile app has never worked. ,0,0,0,0,0,0,1,1
ServiceInsight7,5394,Chinese version has translation problems. It is not accurate enough. And looks like machine translation. ,0,0,0,0,0,0,1,1
SI LOCAL,3406,"The system is very slow, is not user friendly and it takes ages to get the right access. For PPM you can't see the description when you print the job and the only thing we are told by Gordon is that this is how the system is designed, it's meant for pdas. If the expectation is to be able to print the job request, I think this is something to be considered as a priority.",0,0,0,0,0,0,1,1
ServiceInsight7,2060,"Since Service Insight was migrated to the cloud  I have been locked out. I normally use the VAWs, but cannot access it. It is very difficult to do my job because of this.",0,0,0,0,0,1,1,0
ServiceInsight7,3900," Also, I am constantly resetting my user settings or views because the system doesn't always save and display them. The CAT5 process where emails should get sent to customer for approval doesn't work, ever. Many times I have had to ask an administrator to unlock PM work orders preassigned to a tech or vendor, so I can reassign them. ",0,0,0,0,0,1,1,0
ServiceInsight7,4096,I have ran into times when SI drops out and I have to re-log into the site. This seems to happen more than once in a while.,0,0,0,0,0,1,1,0
ServiceInsight7,5909,A lot of people from client have problem whit on logging. ,0,0,0,0,0,1,1,0
SI LOCAL,1849,"Granted the bulk of the issue is the poor data upon set up and the time it is taking to correct.   SI as a platform seams limited, dated, and lacks intuitive support",0,0,0,0,0,1,1,0
PJM,1835,The data from different Divisions and BUs is not always accurate. It does not easily allow for adjustments to be made. It does not easily calculate correct margin v mark up and insurance.,0,0,0,0,0,0,1,0
PJM,4,"Data cleanup.  The Capital Planner tool is fine and easy enough to learn.  However, data really needs to be cleaned up to either revise or remove incorrectly named, duplicative, incorrectly scoped, etc. projects so that the correct project is clear and easy to find when searching for info.  ",0,0,0,0,0,0,1,0
ServiceInsight7,548,"Do not change the format, or view. The search function is not helpful any longer. ",0,0,0,0,0,0,1,0
ServiceInsight7,620,"When you go to either the PM list or demand list to click on a work order, when you hit the ""Back"" button, it takes you to the root of the list, rather than ""back"". This makes one take more time going back through the list of work orders, and is VERY frustrating.",0,0,0,0,0,0,1,0
ServiceInsight7,754,"When a work order is started, you lose the ability to use many of the options from the drop down menu.",0,0,0,0,0,0,1,0
ServiceInsight7,1891,"I manage the WO's for 65 Honeywell sites and OFTEN have Bud Ref issues. This causes me extra work because the PO's don't generate. So I have to return to the WO's multiple times, submit service requests and, more often than not, have to write the PO's and add the PO number to the problem description. Then the PO is not received when the WO closes. It is the lack of Bud Ref numbers that causes the problems. And, NO, I am not going to go through over 100 WO's and let you know which ones didn't generate bud ref's. I have a lot of other work to do that needs to get done.",0,0,0,0,0,0,1,0
ServiceInsight7,1930, Some Floors are missing in the system,0,0,0,0,0,0,1,0
ServiceInsight7,1930,  We also have Preventive Maintenance work orders with no description of the job task. I must call my co-worker to find out what is needed to complete work orders. ,0,0,0,0,0,0,1,0
ServiceInsight7,2088, Glitches where client's phone number won't stay in profile.  ,0,0,0,0,0,0,1,0
ServiceInsight7,2316,I am missing the work reports attached in the closed workorder.,0,0,0,0,0,0,1,0
ServiceInsight7,2422, The calculations are off in the April and May reports.  Haven't checked June yet.  No one has answers as to why this is occuring. ,0,0,0,0,0,0,1,0
ServiceInsight7,3026,and that people do not put in correct locations. ,0,0,0,0,0,0,1,0
ServiceInsight7,3089,"It does not track R&M costs with invoices, ",0,0,0,0,0,0,1,0
ServiceInsight7,3228,"From a technician perspective, if certain aspects of the programming have difficulty communicating with each other, clear up those issue. Example, we are told that from iMFM, if we action a work order by skipping a step, it has trouble communicating that back to SI7. ",0,0,0,0,0,0,1,0
ServiceInsight7,3310, We can not see the client portal so we can not help them directly to solve any application related issue,0,0,0,0,0,0,1,0
ServiceInsight7,3339, Issues are not coded properly and it usually takes a long time to get reassigned to the appropriate department. ,0,0,0,0,0,0,1,0
ServiceInsight7,3472,"We have difficulty finding the correct problem code, it is a lot of searching key words until we find the right word.",0,0,0,0,0,0,1,0
ServiceInsight7,3534,vendors not flowing from JDE to SI7 and we have to submit a ticket for every new vendor and then it is being rejected. ,0,0,0,0,0,0,1,0
ServiceInsight7,3639,The transfer of the PM work orders was done with some errors and I think should be made a check if is according to the asset list.  ,0,0,0,0,0,0,1,0
ServiceInsight7,3694,"It should be easier for the customer. There are to many parameter for the customer to selct, that confuese the employee from the customers",0,0,0,0,0,0,1,0
ServiceInsight7,3843,Focus on inputting good data. Impress upon account teams the value of good data. You can't trust the data SI7 produces.,0,0,0,0,0,0,1,0
ServiceInsight7,4100,Queries are not user friendly to perform.,0,0,0,0,0,0,1,0
ServiceInsight7,4202,"about PM all data, asset name, ID,  and work schedulation are completely wrong. ",0,0,0,0,0,0,1,0
ServiceInsight7,4629,"In the dashboard at Indianapolis, IN the headers are people's names not their service function.  It would be better to list their service function also so we know where to look for it if needed when reassigned to another service function.",0,0,0,0,0,0,1,0
ServiceInsight7,5111,"The same supplier has different information, ",0,0,0,0,0,0,1,0
ServiceInsight7,5182,Vendors enter updates and we techs cannot view the updates.,0,0,0,0,0,0,1,0
ServiceInsight7,5239,New version makes no sense and is leaving a lot of work order descriptions blank. ,0,0,0,0,0,0,1,0
ServiceInsight7,5268,"equires at least 2-5 different reports to be pulled just to get one small piece of information that it doesn't provide on its own, and much more. ",0,0,0,0,0,0,1,0
ServiceInsight7,5326,"tracking work orders is too hard, sometimes sort features work, sometimes they do not",0,0,0,0,0,0,1,0
ServiceInsight7,5351,Standard reports should be more easy to find and generate ,0,0,0,0,0,0,1,0
ServiceInsight7,5870,Asset management > PO# > WO# > AP should all be working together.   ,0,0,0,0,0,0,1,0
ServiceInsight7,5870,"  From the FM team point of view, I am often reaching out to client to find their location or getting more information.  Not sure if they are not entering it or they do not have the option to enter it. ",0,0,0,0,0,0,1,0
ServiceInsight7,6257,"Can not generate a report for stock locations inside a warehouse and which part #'s are in that bin location.  Hard to sign-out materials on the WO's.  If a tech leave a work order before posting the materials to the WO, then that transaction get lost in DIGITAL LIMBO.  ",0,0,0,0,0,0,1,0
SI LOCAL,1068,Does not seem to be set up with the end users in mind. Difficulties in accessing data.,0,0,0,0,0,0,1,0
SI LOCAL,1068,Issues with pre loaded Problem Codes.,0,0,0,0,0,0,1,0
SI LOCAL,3011,the data at the moment is incorrect this needs to be rectified by others to show correct data this will then make it workable,0,0,0,0,0,0,1,0
SI LOCAL,2713,"more details for the task are required, i.e correct plant location in term of finding an asset and for demand orders need contact details of the person raising a helpdesk ticket",0,0,0,0,0,0,1,0
PJM,177,"we need a strong delivery tool, Kahua does not work for small works management, is overly complex and too slow for remote locations ",0,0,0,0,0,0,1,0
PJM,2469,"Kahua is not a tool that is currently very effective. There is no mobile app version, the tool is very slow especially when used on the client's network. ",0,0,0,0,0,0,1,0
PJM,2403,quicker upload,0,0,0,0,0,0,1,0
ServiceInsight7,501, The app crashes quite often. ,0,0,0,0,0,0,1,0
ServiceInsight7,501,The app crashes quite often. ,0,0,0,0,0,0,1,0
ServiceInsight7,913, The system runs slow ,0,0,0,0,0,0,1,0
ServiceInsight7,1593,slowly loading and delayed response from SI team support,0,0,0,0,0,0,1,0
ServiceInsight7,2088,"Speed is awful, very slow. ",0,0,0,0,0,0,1,0
